COUNTRY,TITLE,DESC,DATE,SECTOR,THTYPE,NOTE,NOTE2,YEAR,,,,
US,KY: Sensitive information taken from Owensboro college,"Stuart Peck reports: The personal information of 3,000 past and present students and faculty at Owensboro Community and Technical College is still missing. Names, social security numbers, and employee and student ID numbers are on a portable computer storage drive missing now for a week. College officials believe someone has taken it and may not <a href='https://www.databreaches.net/ky-sensitive-information-taken-from-owensboro-college/' class='excerpt-more'>[...]</a>","Wed, 01 Apr 2009 02:04:36 +0000",Breach Incidents,Education Sector,Lost or Missing,,2009,,,,
US,FBI: Thousands of PR children victims of ID theft,"Danica Coto reports: An identity-theft ring that catered to illegal immigrants seeking to establish themselves in the US. stole the personal data of 7,000 public school children in Puerto Rico, officials said Tuesday. Members of the ring broke into about 50 schools across the US. island territory over the past two years to steal birth <a href='https://www.databreaches.net/fbi-thousands-of-pr-children-victims-of-id-theft/' class='excerpt-more'>[...]</a>","Tue, 31 Mar 2009 17:09:12 +0000",Breach Incidents,Education Sector,ID Theft,Theft,2009,,,,
US,Bits _„ƒn Pieces,In the justice system: Lloyd Barkley pleaded no contest to charges he collaborated with Atin Singh and his wife in a plot to steal customer data from an unnamed Indian restaurant where Singh worked; the fake credit cards were then used at a local Safeway. More. Jorge Ignacio Lozano Apodaca and Angel Ernesto Zapien Del <a href='https://www.databreaches.net/bits-n-pieces-15/' class='excerpt-more'>[...]</a>,"Tue, 31 Mar 2009 11:13:57 +0000",Breach Incidents,Business Sector,Health Data,ID Theft,2009,,,,
US,Met Life fax malfunction misdirects personal info,"Metropolitan Life Insurance (Met Life) has notified (pdf) the Maryland Attorney General&#8217;s Office that for about two days in January, their electronic fax server malfunctioned after they had uploaded a software patch.‘_ As a result, personal information on some customers &#8212; including names, addresses, and Social Security numbers &#8212; was misdirected to other fax numbers. <a href='https://www.databreaches.net/met-life-fax-malfunction-misdirects-personal-info/' class='excerpt-more'>[...]</a>","Tue, 31 Mar 2009 10:55:02 +0000",Breach Incidents,Business Sector,Exposure,Other,2009,,,,
US,Genica/Geeks.com still identifying new victims of 2007 hack,"Genica/Geeks.com was in the news last month when they settled charges with the FTC concerning their database security.‘_‘_ Less than two weeks later, they were notifying at least one state attorney general that they had identified yet more victims of the breach that occurred in 2007. By letter dated February 16, 2009 to Maryland, Genica&#8217;s <a href='https://www.databreaches.net/genicageekscom-still-identifying-new-victims-of-2007-hack/' class='excerpt-more'>[...]</a>","Tue, 31 Mar 2009 10:46:47 +0000",Breach Incidents,Business Sector,Hack,,2009,,,,
US,CA: Octuplets hospital workers fired,"Fifteen hospital workers have been fired for improperly accessing the medical records of octuplets mother Nadya Suleman, officials have said. Eight other staff at the [Kaiser Permanente Bellflower] hospital near Los Angeles were disciplined for looking at the records without permission, the hospital said. Read more on BBC See also L.A. Times","Tue, 31 Mar 2009 10:24:21 +0000",Breach Incidents,Health Data,Insider,,2009,,,,
US,Hacker: I broke into Twitter,"Bob McMillan of IDG News Service reports: For the second time this year, a hacker has gained administrative access to a Twitter employee&#8217;s account. On Wednesday, an anonymous hacker going by the name of Hacker Croll posted 13 screenshots to a French online discussion forum, apparently captured while logged into the Twitter account of Jason <a href='https://www.databreaches.net/hacker-i-broke-into-twitter/' class='excerpt-more'>[...]</a>","Thu, 30 Apr 2009 21:37:04 +0000",Breach Incidents,Business Sector,Hack,,2009,,,,
US,Bits _„ƒn Pieces,"In the justice system: Two Baylor University students, Nicolas Lukashevich and Nicholas Batts, have been arrested in connection with compromised email and social networking accounts. More. In MS, at least a dozen people had their identities stolen by Candance Brown, Kimberly Gentry, Latonja Casnel, and Jamaal Tyler, who used the data to open accounts at <a href='https://www.databreaches.net/bits-n-pieces-29/' class='excerpt-more'>[...]</a>","Thu, 30 Apr 2009 17:40:10 +0000",Breach Incidents,Business Sector,Financial Sector,ID Theft,2009,Theft,,,
UK,UK: ICO takes enforcement action against Manchester University for data breach,"From the press release (pdf) from the Information Commissioner_„_s Office: The Information Commissioner_„_s Office (ICO) has taken regulatory action against the University of Manchester following a breach of the Data Protection Act. The personal records of over 1,700 students, including information on some students_„_ disabilities, were published when a member of the university staff had <a href='https://www.databreaches.net/uk-ico-takes-enforcement-action-against-manchester-university-for-data-breach/' class='excerpt-more'>[...]</a>","Thu, 30 Apr 2009 09:38:50 +0000",Breach Incidents,Education Sector,Exposure,Insider,2009,Unauthorized Access,,,
UK,UK: ICO issues stark reminder to NHS bodies on patient records,"From the press release (pdf) from the Information Commissioner&#8217;s Office: The Information Commissioner_„_s Office (ICO) is reminding NHS bodies of the importance of data security having found four more NHS organisations in breach of the Data Protection Act. Cambridge University Hospital NHS Foundation Trust, Central Lancashire Primary Care Trust, North West London Hospitals NHS Trust <a href='https://www.databreaches.net/uk-ico-issues-stark-reminder-to-nhs-bodies-on-patient-records/' class='excerpt-more'>[...]</a>","Thu, 30 Apr 2009 09:35:40 +0000",Health Data,Lost or Missing,,Theft,2009,,,,
US,VA: Personal info revealed on receipt,Andy Fox of WAVY reports that customers of Miller&#8217;s Neighborhood Market Shell Station may have had their debit or credit cards exposed to other customers when an employee replaced a roll of paper in the receipt machine with a roll that already contained customer receipts showing full debit and credit card numbers. The previously recorded <a href='https://www.databreaches.net/va-personal-info-revealed-on-receipt/' class='excerpt-more'>[...]</a>,"Wed, 29 Apr 2009 21:10:58 +0000",Breach Incidents,Business Sector,Exposure,,2009,,,,
US,IL: Filesharing responsible for exposure of personal info from state agency,John O&#8217;Connor of the Associated Press reports that AP obtained a memo suggesting that an Illinois state employee downloading music to a laptop computer was responsible for inadvertently sharing sensitive Illinois Department on Aging information such as employees&#8217; Social Security numbers. About 170 employees may have been affected.,"Wed, 29 Apr 2009 20:57:17 +0000",Breach Incidents,Exposure,Government Sector,,2009,,,,
US,OK: Yet another stolen laptop puts sensitive info at risk,"This may not be a good month to be an Oklahoman. First there was the report that an employee of the Employment Security Commission lost a flash drive, then there was the laptop stolen from a Dept. of Human Services employee&#8217;s car, and now we are learning that yet another laptop was stolen &#8212; this <a href='https://www.databreaches.net/ok-yet-another-stolen-laptop-puts-sensitive-info-at-risk/' class='excerpt-more'>[...]</a>","Wed, 29 Apr 2009 20:50:05 +0000",Breach Incidents,Government Sector,Theft,,2009,,,,
US,Bits _„ƒn Pieces,"In the justice system: Bernard James Brown Jr., a former bank credit card department manager at Eastern Virginia Bankshares, was sentenced to prison for bank fraud and identity theft. More. Investigators have identified suspects in a debit card fraud scheme affecting more than two dozen Macon and Bibb County residents and skimmers used at Raceway <a href='https://www.databreaches.net/bits-n-pieces-28/' class='excerpt-more'>[...]</a>","Wed, 29 Apr 2009 15:43:17 +0000",Breach Incidents,Business Sector,Financial Sector,ID Theft,2009,Skimmers,,,
US,IN: Sensitive documents stolen from east side businesses,"Steve Jefferson of WTHR reports that during a burglary and ransacking of a business building, the burglar stole a file cabinet full of sensitive information including names, Social Security numbers, and birth dates. Stealing a file cabinet&#8230;&#8230; for the information? Could this be the second report this week of burglaries specifically going for information?","Wed, 29 Apr 2009 15:22:35 +0000",Breach Incidents,Paper,Theft,,2009,,,,
US,"Calif. bill to protect Social Security numbers, medical records and other personal data","Jake Henshaw of The Californian reports: Social Security numbers, medical records and other personal data could get more protection from disclosure if a bill that passed its first legislative review Tuesday becomes law. Assembly Bill 1094 by Assemblywoman Connie Conway, R-Tulare, is intended to plug a legal hole on how landlords should handle personal records <a href='https://www.databreaches.net/calif-bill-to-protect-social-security-numbers-medical-records-and-other-personal-data/' class='excerpt-more'>[...]</a>","Wed, 29 Apr 2009 15:36:33 +0000",Uncategorized,,,,2009,,,,
US,UK: 800 Britons on waiting list for Swiss suicide clinic,"Denis Campbell of The Guardian reports: Record numbers of Britons who are suffering from terminal illnesses are queueing up for assisted suicide at the controversial Swiss clinic Dignitas, the Observer can reveal. Almost 800 have taken the first step to taking their lives by becoming members of Dignitas, and 34 men and women, who feel <a href='https://www.databreaches.net/uk-800-britons-on-waiting-list-for-swiss-suicide-clinic/' class='excerpt-more'>[...]</a>","Sun, 31 May 2009 10:09:37 +0000",Uncategorized,,,,2009,,,,
US,IL: Confidential CPS Documents Found Dumped in Alley,"Erin Mendez and Sean Leidigh of WGNTV report: Years of CPS [Chicago Public Schools] student&#8217;s confidential, sealed records somehow made their way to a Lakeview alley early this morning. &#8220;I came upon my dumpster, totally filled. See this box? Sped &#8211;special education records..Lakeview,&#8221; said Art Kuesel, who found the documents behind his home. Inside, he <a href='https://www.databreaches.net/il-confidential-cps-documents-found-dumped-in-alley/' class='excerpt-more'>[...]</a>","Sun, 31 May 2009 00:08:16 +0000",Breach Incidents,Education Sector,Exposure,Paper,2009,,,,
US,Bits _„ƒn Pieces,"In the justice system: Paul D. Gale, the owner of Roadhouse Grill &#038; Tavern, has been arrested on charges he made a fraudulent insurance claim and collected phony charges using customers&#8217; credit card numbers. More. Gerry Lynn McAfee was sentenced to 33 months in prison for stealing the identity of a Vietnam War veteran and <a href='https://www.databreaches.net/bits-n-pieces-43/' class='excerpt-more'>[...]</a>","Sat, 30 May 2009 10:31:16 +0000",Breach Incidents,Government Sector,Health Data,ID Theft,2009,Subcontractor,,,
US,OK: Medical files found in a dumpster,"Meg Alexander of KFOR in Oklahoma reports that hundreds of medical files containing Social Security number and medical records from the office of from Dr. David Cavallaro, a podiatrist, were found in a dumpster. Oklahoma reportedly has no law governing disposal of medical files. Now if there was a national data protection law that required <a href='https://www.databreaches.net/ok-medical-files-found-in-a-dumpster/' class='excerpt-more'>[...]</a>","Sat, 30 May 2009 09:54:34 +0000",Breach Incidents,Exposure,Health Data,Paper,2009,,,,
US,Recovered UAMS computer held worker data,"The Arkansas Democrat-Gazette reports that Lawrence Nichols, a former University of Arkansas for Medical Sciences housekeeping employee, has been charged in the theft of a computer that contained personal information of thousands of current and former employees. The theft occurred May 18th. The computer was used to make identification badges for UAMS employees, students and <a href='https://www.databreaches.net/recovered-uams-computer-held-worker-data/' class='excerpt-more'>[...]</a>","Sat, 30 May 2009 09:48:39 +0000",Breach Incidents,Education Sector,Insider,,2009,,,,
US,Batteries.com_„îSecurity Breach,"My Take on Life reports a breach of batteries.com&#8217;s server that compromised names, addresses, and credit card data. A small number of fraud reports have already been made that may be a result of the breach. From the FAQ on batteries.com site, where you can learn more about the incident: ‘_ What happened? An individual <a href='https://www.databreaches.net/batteriescom%e2%80%94security-breach/' class='excerpt-more'>[...]</a>","Fri, 29 May 2009 11:25:45 +0000",Breach Incidents,Business Sector,Hack,,2009,,,,
US,"Push For Electronic Medical Records Must Slow Down, For Security's Sake","Robert Vamosi of PC World reports: Among the many new provisions the American Recovery and Reinvestment Act (ARRA), is federal funding for electronic medical records. Known as HITECH, the law gives incentives to healthcare organizations to digitize personal health information before 2020. Lost in the rush, however, are the details. &#8220;I look forward to medical <a href='https://www.databreaches.net/push-for-electronic-medical-records-must-slow-down-for-securitys-sake/' class='excerpt-more'>[...]</a>","Fri, 29 May 2009 11:19:02 +0000",Health Data,,,,2009,,,,
US,CA: Hundreds of ID thefts hit Tehachapi area,"Carol Ferguson reports: Hundreds of cases of identity theft have hit the Tehachapi area, and police say they are working on some good leads. But local residents are frustrated by the number of accounts that have been compromised, and they want to know how and where their debit card information is being stolen.","Fri, 29 May 2009 01:28:30 +0000",Breach Incidents,ID Theft,,,2009,,,,
US,UK: Thousands of patient details lost,"From the BBC: Thousands of patient details have been lost by the NHS in London following a series of data breaches, a report has revealed. NHS London revealed that between April 2008 until April 2009 there were 76 &#8220;serious untoward incidents&#8221;, which involved personal information of patients and staff being lost or stolen. At least <a href='https://www.databreaches.net/uk-thousands-of-patient-details-lost/' class='excerpt-more'>[...]</a>","Fri, 29 May 2009 01:26:02 +0000",Health Data,,,,2009,,,,
US,ID thief gets sentence reduced after 9th Circuit ruling,"The logic here seems to be the same logic applied in the Hannaford class action lawsuit: if the victims are reimbursed for their losses, they don&#8217;t count as &#8220;victims.&#8221; The Shoreline, Washington man who lead a large I.D. theft ring, was back before a federal judge this morning asking for a sentence reduction following a <a href='https://www.databreaches.net/id-thief-gets-sentence-reduced-after-9th-circuit-ruling/' class='excerpt-more'>[...]</a>","Thu, 28 May 2009 22:46:45 +0000",ID Theft,,,,2009,,,,
US,Massive ID Theft/Fraud Scheme Busted,A four-count indictment charging eleven defendants for their roles in a massive scheme to steal identities of residents of the Commonwealth of Puerto Rico and file fraudulent federal and state tax returns in the names of those people seeking millions of dollars of tax refunds was unsealed in a Manhattan federal court. According to a <a href='https://www.databreaches.net/massive-id-theftfraud-scheme-busted/' class='excerpt-more'>[...]</a>,"Tue, 30 Jun 2009 23:58:21 +0000",Breach Incidents,ID Theft,,,2009,,,,
US,TX Security Guard Arrested for Hacking Hospital,"Jesse William McGraw of Arlington, Texas, a/k/a _„ñGhostExodus,_„ù _„ñPhantomExodizzmo,_„ù _„ñHoward Daniel Bertin,_„ù _„ñHoward William McGraw,_„ù and _„ñHoward Rogers,_„ù was arrested by FBI agents last Friday on federal felony charges related to hacking into a hospital&#8217;s computer system. According to a statement by James T. Jacks, Acting United States Attorney for the Northern District of Texas, <a href='https://www.databreaches.net/texas-security-guard-arrested-on-hacking-charges/' class='excerpt-more'>[...]</a>","Tue, 30 Jun 2009 23:39:11 +0000",Breach Incidents,Breach Types,Hack,Health Data,2009,,,,
US,VITA Faces Hacking Questions,"Some Virginia lawmakers say they&#8217;re not getting the answers they need from Virginia&#8217;s Information Technology Agency or Vita. The FBI and Virginia State Police are investigating a security breach that took place in the state&#8217;s prescription drug monitoring database. On April 30th, a hacker accessed about 35 million computerized prescription records. Sandra Ryals, director of <a href='https://www.databreaches.net/vita-faces-hacking-questions/' class='excerpt-more'>[...]</a>","Tue, 30 Jun 2009 20:06:13 +0000",Breach Incidents,Government Sector,Hack,Of Note,2009,,,,
US,Bits _„ƒn Pieces,"In the justice system: Marsha Billock-Strahm pled not guilty when she appeared in Toledo&#8217;s US. District Court June 22 to face charges of aggravated identity theft, false credit card applications, identity theft, and theft of mail while she was a rural mail carrier for the US. Postal Service. More. Yi Feng Reid and Yu Jane <a href='https://www.databreaches.net/bits-n-pieces-52/' class='excerpt-more'>[...]</a>","Tue, 30 Jun 2009 19:59:11 +0000",Breach Incidents,Financial Sector,Government Sector,Health Data,2009,Insider,Theft,,Unauthorized Access
US,Sutter Employee Info Found on Broken Laptop,"Thousands of Sacramento area Sutter Health employees are being warned that their personal information may have been leaked after a computer repair shop found the data on an old laptop that had been brought in for repair. Sutter Health is notifying about 6,000 former and current employees about the possibility that their social security numbers <a href='https://www.databreaches.net/sutter-employee-info-found-on-broken-laptop/' class='excerpt-more'>[...]</a>","Tue, 30 Jun 2009 19:45:26 +0000",Breach Incidents,Health Data,Other,,2009,,,,
US,No joy for Rx data miners this week,"Cross-posted from PogoWasRight.org: In a second blow to big Pharma and data miners, the Second Circuit Court of Appeals has refused to grant an injunction blocking Vermont&#8217;s Prescription Data Mining Law from taking effect tomorrow, July 1. The decision, announced the same day that the Supreme Court refused to hear a challenge to New Hampshire&#8217;s <a href='https://www.databreaches.net/no-joy-for-rx-data-miners-this-week/' class='excerpt-more'>[...]</a>","Tue, 30 Jun 2009 20:10:33 +0000",Uncategorized,,,,2009,,,,
US,3 charged with getting TV anchor's medical records,"Jon Gambrell reports: Prosecutors have charged an Arkansas doctor and two former hospital workers with illegally accessing the patient records of a Little Rock television news anchorwoman brought to the hospital after being viciously attacked at her home. In documents filed Monday in US. District Court, prosecutors say the three former St. Vincent Infirmary Medical <a href='https://www.databreaches.net/3-charged-with-getting-tv-anchors-medical-records/' class='excerpt-more'>[...]</a>","Tue, 30 Jun 2009 19:55:07 +0000",Health Data,,,,2009,,,,
US,Exec Who Hacked Friends for Sales Gets Probation,"A sales executive who used personal information to guess passwords, hack into e-mail accounts and listen in on conference calls at his friends&#8217; companies was sentenced to probation Friday &#8212; a punishment the victims said was too lenient. David Goldenberg, 47, of Oceanside, N.Y., was fined $1,000 and sentenced to three years probation Friday for <a href='https://www.databreaches.net/exec-who-hacked-friends-for-sales-gets-probation/' class='excerpt-more'>[...]</a>","Tue, 30 Jun 2009 13:52:10 +0000",Breach Incidents,Business Sector,Hack,Other,2009,,,,
US,Prescription Database Breach Could Cost Contractor,"The hack of the Virginia Prescription Monitoring Program may have serious consequences for contractor Northrop Grumman. The company had received a 10-year $2.3 billion state contract to upgrade the state&#8217;s computer system. According to stories in the Washington Post and Daily Press, the state has had issues with Northrop Grumman over the past few years <a href='https://www.databreaches.net/prescription-database-breach-could-cost-contractor/' class='excerpt-more'>[...]</a>","Tue, 30 Jun 2009 13:51:19 +0000",Breach Incidents,Breach Types,Government Sector,Hack,2009,Subcontractor,,,
US,CFTC Fines Interbank for Security Breach,"The US. Commodity Futures Trading Commission today simultaneously filed and settled charges against Interbank FX, LLC (Interbank), ordering Interbank to pay a $200,000 civil monetary penalty for violating rules designed to protect the confidential personal information of consumers. The CFTC order also requires Interbank to establish a comprehensive security program that provides administrative, technical, and <a href='https://www.databreaches.net/cftc-fines-interbank-for-security-breach/' class='excerpt-more'>[...]</a>","Tue, 30 Jun 2009 10:57:04 +0000",Breach Incidents,Exposure,Financial Sector,Of Note,2009,,,,
US,Clarence employees criticized in audit,"The Clarence High School principal and other district employees repeatedly used district computers for personal use, the state comptroller_„_s office said. An audit critical of the district found that some equipment apparently was lost or stolen, while other equipment was taken home, and income tax programs, thousands of photos and music files, detailed medical histories <a href='https://www.databreaches.net/clarence-employees-criticized-in-audit/' class='excerpt-more'>[...]</a>","Fri, 31 Jul 2009 13:55:14 +0000",Breach Incidents,Commentaries and Analyses,Education Sector,,2009,,,,
US,"Jackson Memorial worker stole patient records, sold them to lawyer","&#60;blockquote&#62;Ambulance chasing just took a reckless turn &#8212; at the intersection of healthcare and the law. A Miami man was charged Thursday with buying confidential patient records from a Jackson Memorial Hospital employee over the past two years, and selling them to a lawyer suspected of soliciting the patients to file personal-injury claims. Ruben E. <a href='https://www.databreaches.net/jackson-memorial-worker-stole-patient-records-sold-them-to-lawyer/' class='excerpt-more'>[...]</a>","Fri, 31 Jul 2009 12:08:11 +0000",Breach Incidents,Health Data,Insider,Other,2009,,,,
Non-US,McAfee keeps leaked details to itself,"McAfee is yet to confirm with delegates to its recent Strategic Security Conference that their details were leaked in a bulk email, as reported on iTnews yesterday. [&#8230;] In‘_ an interview on security podcast Risky Business, McAfee&#8217;s Asia Pacific President, Steve Redman, didn&#8217;t say if the security vendor will disclose the data breach to‘_those whose <a href='https://www.databreaches.net/mcafee-keeps-leaked-details-to-itself/' class='excerpt-more'>[...]</a>","Fri, 31 Jul 2009 11:31:19 +0000",Breach Incidents,Breach Types,Business Sector,Exposure,2009,,,,
Non-US,"FBI: Two stole Jackson Memorial patient records, sold them to lawyer","Ambulance chasing just took a reckless turn &#8212; at the intersection of healthcare and the law. A Miami man was charged Thursday with buying confidential patient records from a Jackson Memorial Hospital employee over the past two years, and selling them to a lawyer suspected of soliciting the patients to file personal-injury claims. Ruben E. <a href='https://www.databreaches.net/fbi-two-stole-jackson-memorial-patient-records-sold-them-to-lawyer/' class='excerpt-more'>[...]</a>","Fri, 31 Jul 2009 12:06:45 +0000",Health Data,,,,2009,,,,
Non-US,Breach of data protection when patients' information is left in public areas,"A visitor to St Bernard&#8217;s Hospital found a list of patients scheduled to visit a particular doctor. The list was next to a rubbish bin in a public area of the hospital. The list included patients&#8217; names, contact numbers, dates of birth&#8230; A complaint was lodged with the Gibraltar Regulatory Authority &#8211; and the Gibraltar <a href='https://www.databreaches.net/breach-of-data-protection-when-patients-information-is-left-in-public-areas/' class='excerpt-more'>[...]</a>","Fri, 31 Jul 2009 11:33:20 +0000",Health Data,,,,2009,,,,
Non-US,"State Government Can't Sue Itself, Court Rules","An Indiana agency that protects the interestsÍ_‘_of patients with developmental disabilitiesÍ_‘_can&#8217;t sue the state&#8217;s social services administration to obtain the medical records of a mentally ill patient who died, the 7th Circuit ruled. A branch of state government cannot draw on federal civil rights laws to sue another branch of government, the Chicago-based appealsÍ_‘_court decided. <a href='https://www.databreaches.net/state-government-cant-sue-itself-court-rules/' class='excerpt-more'>[...]</a>","Fri, 31 Jul 2009 11:13:20 +0000",Uncategorized,,,,2009,,,,
Non-US,Soldiers' emotional battle scars put doctors in dilemma,Tim Juneman went to a Department of Veterans Affairs psychiatrist in January 2008 to talk about his recurrent thoughts of suicide. The 25-year-old Washington State University student was an Iraq war veteran who had survived a year of tough fighting that left him with a twin diagnosis of post-traumatic stress disorder (PTSD) and traumatic brain <a href='https://www.databreaches.net/soldiers-emotional-battle-scars-put-doctors-in-dilemma/' class='excerpt-more'>[...]</a>,"Fri, 31 Jul 2009 11:07:27 +0000",Uncategorized,,,,2009,,,,
Non-US,Clampi Trojan stealing online bank data,"Hundreds of thousands of Windows computers are believed to be infected with a Trojan called &#8220;Clampi&#8221; that has been stealing banking and other login credentials from compromised PCs since 2007, a security researcher said on the eve of the Black Hat security conference. Clampi, also known as Ligats, Ilomo, or Rscan, infects computers in drive-by <a href='https://www.databreaches.net/clampi-trojan-stealing-online-bank-data/' class='excerpt-more'>[...]</a>","Thu, 30 Jul 2009 21:36:05 +0000",Malware,,,,2009,,,,
Non-US,"Data of soldiers, patients found on P2P","The personal information of 200,000 soldiers and 20,245 hospital patients, along with other critical data from government networks, is being made to the public through peer-to-peer (P2P) networks, according to testimony yesterday at a hearing of the House Government and Oversight Committee. The security breach included data like names, Social Security Numbers, addresses, illnesses, next <a href='https://www.databreaches.net/data-of-soldiers-patients-found-on-p2p/' class='excerpt-more'>[...]</a>","Thu, 30 Jul 2009 20:25:13 +0000",Breach Incidents,Breach Types,Exposure,Government Sector,2009,Of Note,,,
US,Code Blue: nurses_„_ details at risk,"KIRO 7 investigated a report that 30-40 boxes containing personal information of nurses &#8212; &#8220;medical records, social security numbers, driver_„_s licenses, financial records, legal documents, bank records, W2s&#8221; &#8212; were being dumped in garbage cans of a local spice shop over the past few weeks: The files appear to belong to a company called Code <a href='https://www.databreaches.net/code-blue-nurses-details-at-risk/' class='excerpt-more'>[...]</a>","Thu, 30 Jul 2009 20:15:58 +0000",Breach Incidents,Breach Types,Business Sector,Exposure,2009,,,,
US,2 extradited to NY on global ID theft charges,"The Associated Press reports that two men from the Czech Republic have been extradited to New York City on charges of running an international multi-million dollar Internet-based credit card theft ring. Prosecutors allege that &#8220;the ring is responsible for at least $4 million in fraud, and trafficked in 95,000 stolen credit card numbers between November <a href='https://www.databreaches.net/2-extradited-to-ny-on-global-id-theft-charges/' class='excerpt-more'>[...]</a>","Mon, 31 Aug 2009 20:17:20 +0000",Breach Incidents,ID Theft,,,2009,,,,
US,"Two to plead guilty to fraud, HIPAA violations","United States Attorney Joyce White Vance announced that Isaac Earl Smith, 38, and Annetra Poole-Moore, 37, have agreed to plead guilty to federal crimes involving health care fraud, disclosures prohibited by the Health Insurance Portability and Accountability Act (HIPAA), and aggravated identify theft. Between about September 2008 and April 2009, Smith, of Pleasant Grove, and <a href='https://www.databreaches.net/two-to-plead-guilty-to-fraud-hipaa-violations/' class='excerpt-more'>[...]</a>","Mon, 31 Aug 2009 19:39:55 +0000",Breach Incidents,Health Data,ID Theft,Insider,2009,,,,
US,Health IT group to offer security certification to vendors,William Jackson reports: The Health Information Trust Alliance (HITRUST) announced today the creation of a program to certify IT security products against its Common Security Framework for information. The CSF Ready program will be guided by a steering committee of major IT security companies and labs. It will develop criteria for independent evaluation of health <a href='https://www.databreaches.net/health-it-group-to-offer-security-certification-to-vendors/' class='excerpt-more'>[...]</a>,"Mon, 31 Aug 2009 20:48:28 +0000",Uncategorized,,,,2009,,,,
US,"German Data Protection Authority Issues Í¢_„_‘ë 36,000 Fine Against Lidl for Collection of Employee Health Data","On August 19, 2009, the state DPA in North Rhine-Westphalia fined a subsidiary of the discount supermarket chain Lidl Í¢_„_‘ë 36,000 (approximately $51,000) for illegally keeping records of employee health data. The case was triggered by a report in the German news magazine Der Spiegel.Í_‘_ A Bochum resident found papers and forms containing Lidl employees&#8217; <a href='https://www.databreaches.net/german-data-protection-authority-issues-e-36000-fine-against-lidl-for-collection-of-employee-health-data/' class='excerpt-more'>[...]</a>","Mon, 31 Aug 2009 20:33:16 +0000",Health Data,,,,2009,,,,
US,Two will plead guilty to HIPAA violations,"United States Attorney Joyce White Vance announced that Isaac Earl Smith, 38, and Annetra Poole-Moore, 37, have agreed to plead guilty to federal crimes involving health care fraud, disclosures prohibited by the Health Insurance Portability and Accountability Act (HIPAA), and aggravated identify theft. Between about September 2008 and April 2009, Smith, of Pleasant Grove, and <a href='https://www.databreaches.net/two-will-plead-guilty-to-hipaa-violations/' class='excerpt-more'>[...]</a>","Mon, 31 Aug 2009 19:37:08 +0000",Uncategorized,,,,2009,,,,
US,St. Luke's worker accused of stealing and using Allentown patient's credit card,"One of those &#8220;small&#8221; cases that are of, course, not &#8220;small&#8221; at all to those affected: A St. Luke&#8217;s Hospital-Allentown employee has been charged with stealing a patient&#8217;s credit card and using it to make $179 in purchases at the Kohl&#8217;s store in Whitehall Township. Luz Davilla, 34, of 1839 W. Hamilton St., Allentown, was <a href='https://www.databreaches.net/st-lukes-worker-accused-of-stealing-and-using-allentown-patients-credit-card/' class='excerpt-more'>[...]</a>","Mon, 31 Aug 2009 19:30:58 +0000",Health Data,,,,2009,,,,
US,Former State Employee Faces Theft Charges,"A former employee of the Oregon Department of Human Services has been indicted on accusations he stole at least $14,750 in state money. The worker, 34-year-old Naudaan Hurh, faces 18 felony counts, including charges of aggravated theft, identity theft and computer crime, Attorney General John Kroger said in a news release. Read more on KPTV","Mon, 31 Aug 2009 19:29:47 +0000",Health Data,,,,2009,,,,
US,Canada to probe mortgage brokerages,"The federal privacy commissioner is auditing a number of mortgage brokerages because of concerns about the security of borrowers&#8217; personal financial information, The Globe and Mail has learned. The audit, which industry sources say began this month, is looking into the potential misuse of consumers&#8217; information to carry out fraud such as identity theft&#8230;. &#8220;The <a href='https://www.databreaches.net/canada-to-probe-mortgage-brokerages/' class='excerpt-more'>[...]</a>","Mon, 31 Aug 2009 11:27:51 +0000",Breach Incidents,,,,2009,,,,
US,SSA testing Microsoft HealthVault,The Social Security Administration has entered into an agreement to test the use of the Microsoft HealthVault software for SSA&#8217;s disability determination process. SSA has been trying out several ways to collect electronically the health records of people applying for disability income. SSA currently requests about 15 million to 20 million medical records a year <a href='https://www.databreaches.net/ssa-testing-microsoft-healthvault/' class='excerpt-more'>[...]</a>,"Mon, 31 Aug 2009 11:16:07 +0000",Uncategorized,,,,2009,,,,
US,EDITORIAL: Invasion of medical privacy,"Privacy rights are under threat in the House&#8217;s government health care plan. While plowing through the more than 1,000-page Democratic House bill, Declan McCullagh of CBS News uncovered provisions that would allow startling privacy intrusions. The innermost secrets of people&#8217;s personal lives would be made available to thousands of government bureaucrats. Section 431(a) requires the <a href='https://www.databreaches.net/editorial-invasion-of-medical-privacy/' class='excerpt-more'>[...]</a>","Sun, 30 Aug 2009 18:36:11 +0000",Uncategorized,,,,2009,,,,
US,Canada: Two Brampton men charged in identity thefts,"Tamara Baluja reports: Two men have been arrested in a major identity theft case that spread across the country, says the RCMP. The Mounties&#8217; GTA Commercial Crime Section recovered &#8220;hundreds of thousands of dollars&#8221; worth of driver&#8217;s licences, credits cards, debit cards and cheques, said Inspector Art Pittman. &#8220;It is one of our largest files. <a href='https://www.databreaches.net/canada-two-brampton-men-charged-in-identity-thefts/' class='excerpt-more'>[...]</a>","Thu, 01 Oct 2009 01:39:40 +0000",ID Theft,,,,2009,,,,
